CW.FP.TONS,ELE.POWER,Elec.Solar.Power,MASS.FLOW
13.81239986,38.5,0.699999988,588.1307983
13.78919983,37.79999924,0.699999988,708.5971069
17.6303997,43.29999924,0.699999988,592.0544434
15.60050011,43.29999924,0.699999988,575.050293
17.02029991,42.90000153,0.699999988,702.6349487
14.51710033,40,0.699999988,590.2299194
14.54489994,37.90000153,0.699999988,707.2211304
12.22939968,37.79999924,0.699999988,715.1430664
14.38169956,43.29999924,0.699999988,603.2636108
13.38199997,44.79999924,0.699999988,721.9825439
20.39150047,44.09999847,0.699999988,602.9620972
17.21030045,38.70000076,0.699999988,733.1893311
15.1281004,38.40000153,0.699999988,734.5011597
13.78139973,45.59999847,0.699999988,614.7183228
13.62160015,43.70000076,0.699999988,732.9880371
17.87949944,43.70000076,0.699999988,611.8065186
15.70330048,38.40000153,0.699999988,589.3286133
14.07279968,38.79999924,0.699999988,704.2337646
15.13729954,40.20000076,0.699999988,591.6893311
16.90189934,42,0.699999988,694.756897
14.74199963,43.59999847,0.699999988,709.4147339
13.61100006,43.79999924,0.699999988,594.5427246
12.26340008,39.59999847,0.699999988,706.9335938
15.43420029,39.5,0.699999988,584.1722412
14.73989964,39.40000153,0.699999988,594.5928345
12.71310043,39.20000076,0.699999988,719.7215576
15.09519959,38.5,0.699999988,594.3800659
16.69910049,37.5,0.699999988,597.6434937
14.60569954,38,0.699999988,710.9252319
12.17539978,38.29999924,0.699999988,581.5231934
12.58790016,40,0.699999988,598.7896729
13.82450008,39.5,0.699999988,717.1280518
16.69339943,40.29999924,0.699999988,594.7244873
13.72469997,42.5,0.699999988,602.5778809
13.04950047,41.40000153,0.699999988,705.7802734
14.31439972,41.79999924,0.699999988,583.644104
14.6906004,39.29999924,0.699999988,591.5826416
14.56289959,38.79999924,0.699999988,709.2455444
13.06639957,40.40000153,0.699999988,587.6765137
15.28969955,40.29999924,0.699999988,594.9658203
13.97360039,37.29999924,0.699999988,706.9821777
14.45660019,35.70000076,1.200000048,580.5535278
15.57019997,38.59999847,1.200000048,589.9845581
13.74779987,43.29999924,1.100000024,717.0671387
16.01250076,39.59999847,1.200000048,596.9436646
16.05610085,37.90000153,1.100000024,608.6506348
12.91399956,42.79999924,1.100000024,717.588562
13.26920033,40.29999924,1.100000024,583.5750122
14.72729969,38.70000076,1.100000024,593.4689941
14.64719963,40.20000076,1.200000048,686.3814697
14.04419994,38.20000076,1.100000024,592.7622681
14.41209984,38,1.100000024,599.2890015
14.49750042,42,1.100000024,587.4525146
13.17910004,37.79999924,1.100000024,580.3242798
14.55819988,38.29999924,1.100000024,589.3388672
14.69390011,38.40000153,1.100000024,584.8640747
16.00600052,37.5,1.100000024,719.0175171
14.60990047,37,1.100000024,612.1299438
13.46189976,35.90000153,1.100000024,599.8878174
14.46030045,42.29999924,1.200000048,600.2248535
15.7979002,37.40000153,1.200000048,585.8690186
14.85439968,36.20000076,1.200000048,577.2788086
15.65340042,42.5,1.200000048,594.7299805
16.6882,41.09999847,1.200000048,593.9616089
15.94569969,47.70000076,0.699999988,598.267334
17.23620033,36.40000153,0.699999988,603.9230957
16.17630005,42.09999847,0.699999988,587.3410645
14.90190029,43.20000076,0.699999988,590.7932739
15.31519985,37.5,0.699999988,594.0700684
14.90400028,41.5,0.699999988,594.8817749
17.91589928,44.09999847,0.699999988,721.5056763
14.55389977,37.59999847,0.699999988,722.6452637
16.15010071,42.40000153,0.699999988,593.0155029
14.7013998,40.09999847,0.699999988,585.3034058
15.05119991,37.40000153,0.699999988,543.4797974
16.48469925,36.29999924,0.699999988,571.7767334
15.81219959,36.5,0.699999988,584.8405151
17.88199997,40.40000153,0.699999988,588.6538086
18.65550041,35.59999847,0.699999988,631.0424805
15.66989994,39.20000076,0.699999988,603.7255249
17.48800087,39.5,0.699999988,595.0526733
16.0916996,35.79999924,0.699999988,709.5892334
14.19919968,40.40000153,0.699999988,593.6881104
14.4052,41.09999847,0.699999988,591.4080811
16.32530022,37.70000076,0.699999988,663.1801758
14.43550015,37.09999847,0.699999988,605.821106
16.42180061,36.20000076,0.699999988,597.3595581
15.86229992,36.59999847,0.699999988,600.3491211
14.72389984,35.20000076,0.699999988,569.1101074
14.08689976,37.20000076,0.699999988,594.3204346
14.84700012,42.29999924,0.699999988,609.071228
16.36039925,40.70000076,0.699999988,599.8959351
18.55820084,41.29999924,0.699999988,599.5762329
19.45689964,41,0.699999988,606.7140503
17.41390038,40.5,0.699999988,592.0817261
17.2310009,35.90000153,0.699999988,601.838562
14.33590031,34.79999924,0.699999988,608.5045776
15.78129959,37.5,0.699999988,597.6998291
16.84519959,36.90000153,0.699999988,606.1330566
15.42179966,37.29999924,0.699999988,684.977356
15.99890041,40.09999847,0.699999988,590.9912109
15.94719982,36.90000153,0.699999988,597.574646
15.78909969,36.79999924,0.699999988,587.668457
16.15530014,36.29999924,0.699999988,613.3720093
17.92469978,36.79999924,0.699999988,603.3600464
15.95049953,37.40000153,0.699999988,599.0701294
17.57500076,38.20000076,0.699999988,607.8728638
17.14109993,37.29999924,0.699999988,495.5722351
16.93869972,35.90000153,0.699999988,598.4574585
16.5916996,35.79999924,0.699999988,604.869812
15.91679955,35.40000153,0.699999988,594.3762207
16.67329979,37.09999847,0.699999988,716.3561401
16.61499977,36.20000076,0.699999988,602.1598511
14.32450008,36.90000153,0.699999988,596.8439941
16.48410034,37.29999924,0.699999988,720.350708
17.40010071,41.40000153,0.699999988,604.9284058
16.55069923,41.20000076,0.699999988,724.347229
15.80200005,41.70000076,0.699999988,724.7016602
16.21030045,36.40000153,0.699999988,641.6877441
15.2329998,38.70000076,0.699999988,720.8173218
14.15180016,37.70000076,0.699999988,589.102417
13.38799953,44.29999924,0.699999988,717.3191528
16.81119919,41.29999924,0.699999988,687.3045654
15.57159996,43.40000153,0.699999988,748.6581421
16.22050095,46.59999847,0.699999988,742.6804199
15.22490025,49.20000076,0.699999988,736.0974731
17.97200012,48.40000153,0.699999988,783.7086792
17.76000023,46.09999847,0.699999988,735.5407715
14.64789963,54.40000153,0.699999988,870.8099976
18.15579987,50.79999924,0.699999988,767.8035278
19.22730064,50.79999924,0.699999988,745.5599976
20.7635994,58.59999847,0.699999988,858.3488159
21.03899956,61.5,0.699999988,738.2755127
17.83399963,71.90000153,0.699999988,850.6997681
17.80730057,75.69999695,0.699999988,868.4595947
19.96579933,83.5,0.699999988,756.8016968
21.16729927,81.90000153,1.200000048,883.5795898
21.57309914,86,1.299999952,829.8131104
20.34449959,88.69999695,2.299999952,759.2709351
19.83259964,95.30000305,2,876.2670898
19.85989952,90.80000305,2.5,743.8795166
23.58130074,95.5,2.700000048,799.3436279
23.54780006,93.69999695,1.100000024,755.6491089
19.82649994,97.90000153,3.5,776.6018677
18.22839928,103.0999985,2.400000095,798.8267822
20.76059914,93.40000153,3.799999952,808.8369751
21.99819946,105.9000015,2.799999952,940.1415405
21.0916996,93.80000305,5.5,803.526001
22.77459908,101.4000015,6.099999905,794.675354
21.82379913,96.80000305,4.099999905,794.7373047
22.73539925,94.59999847,2.200000048,800.0900879
22.60230064,96.69999695,5.599999905,802.6456299
22.68320084,90.59999847,3.900000095,802.807251
22.51169968,90.90000153,9.100000381,799.5443726
23.37120056,90.80000305,2.900000095,665.6136475
23.31259918,89.90000153,9.800000191,793.1580811
23.69459915,87.90000153,9.600000381,657.1830444
23.74640083,93.19999695,10,794.807373
22.59140015,90.40000153,9.300000191,792.6372681
24.48839951,88.30000305,9.899999619,655.1914063
21.71719933,89.09999847,8.800000191,760.4907837
24.38579941,88.19999695,8.300000191,666.0839233
21.69190025,86.59999847,7,660.3826904
23.48209953,83.90000153,6.099999905,672.0031128
23.53510094,85.09999847,5,713.9321899
24.19860077,86.30000305,4,672.0474854
24.25819969,84.19999695,2.5,684.1316528
20.95019913,71.80000305,1.100000024,805.2633667
22.46529961,66.69999695,0.699999988,670.5383911
22.29649925,66.59999847,0.699999988,682.2751465
19.27809906,64.5,0.699999988,806.7976685
20.31699944,64.5,0.699999988,674.9523926
18.65629959,56.90000153,0.699999988,793.432373
16.71839905,54,0.699999988,785.1817627
15.93739986,55.40000153,0.699999988,643.2995605
16.30010033,52.20000076,0.699999988,771.7929688
19.43320084,56.90000153,0.699999988,648.6841431
17.71319962,53.59999847,0.699999988,771.6367188
20.10519981,51.90000153,0.699999988,766.4458618
17.95350075,46.40000153,0.699999988,636.0007935
15.16730022,45.70000076,0.699999988,741.1419067
14.94880009,48.40000153,0.699999988,601.6676636
16.42410088,50.70000076,0.699999988,610.8712158
16.04560089,49.40000153,0.699999988,727.7321167
15.27509975,44.70000076,0.699999988,604.3292847
16.21750069,45,0.699999988,709.7958374
16.29310036,42,0.699999988,730.8582764
14.82250023,47.40000153,0.699999988,603.0378418
16.88269997,46.59999847,0.699999988,724.6903687
16.8355999,44.5,0.699999988,627.2446899
18.32799912,43.09999847,0.699999988,596.0881348
18.62960052,44.90000153,0.699999988,717.4936523
16.36720085,48.09999847,0.699999988,603.2732544
14.62300015,49.5,0.699999988,589.8481445
14.09060001,46.79999924,0.699999988,709.7295532
15.86970043,45,0.699999988,602.40979
18.85490036,45.90000153,0.699999988,695.19104
18.69680023,44.09999847,0.699999988,722.6318359
13.34039974,46.29999924,0.699999988,605.9893799
12.61429977,38.90000153,0.699999988,715.772583
16.92480087,37.70000076,0.699999988,616.1967773
17.74090004,44.29999924,0.699999988,606.3328247
15.08699989,45.29999924,0.699999988,731.2149658
13.98799992,42.70000076,0.699999988,607.0864258
15.39070034,38,0.699999988,728.5142212
17.39559937,43,0.699999988,721.553894
14.39120007,43.59999847,0.699999988,586.9344482
15.24180031,41.09999847,0.699999988,704.7735596
14.46030045,44.70000076,0.699999988,592.6229248
16.88969994,40.70000076,0.699999988,583.2860718
16.73760033,39.09999847,0.699999988,711.1424561
14.44760036,37.70000076,0.699999988,600.6956177
13.61520004,43.59999847,0.699999988,586.4723511
14.73779964,39.09999847,0.699999988,713.6342773
14.99110031,41,0.699999988,599.9046021
14.18949986,39.40000153,0.699999988,640.1451416
13.78439999,38.90000153,0.699999988,723.7026978
15.09710026,43.79999924,0.699999988,617.5153809
13.40200043,42.70000076,0.699999988,741.7315674
16.70660019,44.5,0.699999988,698.3289185
21.89170074,46.20000076,0.699999988,749.8684692
18.32369995,43.79999924,0.699999988,737.5099487
15.31779957,45.79999924,0.699999988,602.4456787
19.04500008,47.29999924,0.699999988,742.866272
18.16799927,49.40000153,0.699999988,747.7365723
19.68560028,54.79999924,0.699999988,752.4575806
18.02470016,54.09999847,0.699999988,884.6912842
16.92149925,58.90000153,0.699999988,741.4239502
16.16550064,64.5,0.699999988,735.9571533
18.70260048,74.80000305,0.699999988,737.7859497
21.45409966,81.30000305,0.699999988,754.2645264
21.89679909,91.80000305,0.699999988,766.7050171
19.70779991,85.59999847,0.699999988,760.3571167
17.97480011,87.5,1.200000048,886.8172607
17.53689957,89,1.100000024,761.3048706
17.75079918,92.90000153,1.100000024,890.7348633
21.88419914,93.19999695,1.100000024,770.1046753
23.85289955,96.30000305,1.200000048,771.0080566
21.8973999,95,1.399999976,768.5169678
21.76910019,99.90000153,1.200000048,638.8532715
19.37680054,91.19999695,1.100000024,791.3751221
23.80019951,92.09999847,4.400000095,675.076416
23.00769997,98,6,809.1710205
23.36230087,95.59999847,10.89999962,804.9034424
22.77949905,95,19.29999924,666.8041382
23.61100006,89.5,5.5,792.4755859
23.98290062,88.09999847,8.699999809,650.0908813
22.32970047,85.19999695,7.699999809,663.607605
22.31520081,88.59999847,6.099999905,679.8029785
21.96520042,95.80000305,7.300000191,651.22052
23.48959923,92,7,659.7857056
23.26269913,86.59999847,8.5,648.5455933
22.85009956,89.30000305,7,768.2409058
25.00720024,88.69999695,6,671.4854126
23.27569962,90.09999847,3.799999952,662.2325439
24.30400085,89,5.199999809,801.7619019
22.38850021,97.19999695,3.400000095,668.7068481
23.62240028,88.30000305,1.799999952,659.6356812
24.27210045,91.90000153,1.200000048,803.4407349
22.37400055,83.69999695,1,673.7979736
22.25219917,88.5,1.100000024,728.0108032
24.10479927,85.90000153,1.100000024,794.1026001
23.5333004,82.30000305,1.200000048,659.196228
23.8621006,78.40000153,0.699999988,789.2940063
20.97480011,78.80000305,0.699999988,726.2791138
21.49580002,68.90000153,0.699999988,787.7240601
19.9598999,59.90000153,0.699999988,779.8140259
16.49749947,58.20000076,0.699999988,636.4647827
16.30809975,50.90000153,0.699999988,771.1276855
17.43099976,50,0.699999988,646.743042
17.69269943,47.09999847,0.699999988,763.5541992
15.40779972,47.09999847,0.699999988,752.5928345
14.90740013,42.5,0.699999988,615.5385742
15.71920013,43.70000076,0.699999988,686.1060791
16.84480095,43.70000076,0.699999988,600.8939819
16.6772995,45,0.699999988,614.2689209
15.03919983,43.79999924,0.699999988,633.1065674
13.47889996,44.20000076,0.699999988,631.3010864
19.31399918,42.40000153,0.699999988,596.3179932
17.87630081,44.40000153,0.699999988,589.9960327
19.6026001,42.70000076,0.699999988,694.2723999
18.42219925,42.59999847,0.699999988,620.4020386
18.46269989,44.79999924,0.699999988,607.3646851
19.1053009,42.40000153,0.699999988,725.8581543
17.94109917,41.79999924,0.699999988,601.9378052
18.86020088,43.20000076,0.699999988,588.9162598
17.52610016,40.29999924,0.699999988,729.9173584
18.03660011,44,0.699999988,616.7799072
19.17060089,40.40000153,0.699999988,719.1637573
18.49979973,40.29999924,0.699999988,732.2073975
18.50880051,40.20000076,0.699999988,609.5065308
17.43950081,43.40000153,0.699999988,609.9699097
17.73410034,46,0.699999988,612.1360474
17.73859978,42.40000153,0.699999988,610.7173462
17.13990021,41.29999924,0.699999988,723.0516968
19.89119911,40.59999847,0.699999988,710.5012207
19.45919991,41,0.699999988,607.4024658
19.20610046,40.70000076,0.699999988,726.6901855
16.46489906,43.09999847,0.699999988,599.9008179
17.08180046,40.5,0.699999988,731.0581055
17.80610085,43.79999924,0.699999988,726.7838135
18.95249939,42.29999924,0.699999988,593.8948975
14.74720001,45.20000076,0.699999988,726.2401733
13.84759998,42.70000076,0.699999988,611.4813232
17.5109005,46.59999847,0.699999988,721.3870239
18.10359955,45.40000153,0.699999988,723.0271606
19.3859005,46.40000153,0.699999988,598.7418213
16.01239967,45.59999847,0.699999988,700.2587891
12.8448,40.29999924,0.699999988,582.1774902
15.17469978,41.70000076,0.699999988,595.7937622
15.61390018,48.09999847,0.699999988,705.0245361
17.39949989,44.59999847,0.699999988,590.9851685
14.05150032,47.90000153,0.699999988,636.454834
16.75119972,49.29999924,0.699999988,708.2696533
16.34819984,45.29999924,0.699999988,656.2199097
16.47500038,47.59999847,0.699999988,724.7623291
14.40610027,49.79999924,0.699999988,618.9974365
16.05500031,49.09999847,0.699999988,735.2358398
18.07589912,53.59999847,0.699999988,678.5046997
19.65670013,50.29999924,0.699999988,746.1956177
21.15279961,53.79999924,0.699999988,806.1488647
20.04649925,63.59999847,0.699999988,757.2879028
20.7241993,58.40000153,0.699999988,749.0205078
21.37409973,62.5,0.699999988,743.4927979
22.04030037,65.69999695,0.699999988,804.4311523
18.34329987,74.59999847,0.699999988,743.291748
20.52540016,73.80000305,0.699999988,882.7564087
21.51659966,78,0.699999988,751.4421387
21.96969986,82.40000153,0.699999988,760.8258057
22.47699928,82.5,0.699999988,760.111145
21.20409966,83.90000153,0.699999988,762.6765747
20.40789986,88.30000305,0.699999988,763.3989258
22.12820053,85.59999847,0.699999988,754.3161011
22.44109917,90.90000153,0.699999988,751.010498
23.81399918,84.90000153,0.699999988,743.0987549
23.40950012,84.80000305,0.699999988,746.3828125
22.85930061,83.90000153,0.699999988,748.5926514
22.01910019,87.59999847,0.699999988,790.3963623
20.94459915,82.80000305,0.699999988,742.552063
23.10580063,80.80000305,0.699999988,742.0697632
22.15399933,80,0.699999988,746.9949341
21.84350014,83.69999695,0.699999988,733.5253906
20.67180061,80.30000305,0.699999988,761.1618652
20.94039917,75.40000153,0.699999988,759.6237793
21.66340065,78.80000305,0.699999988,756.2501831
23.86230087,82.09999847,0.699999988,735.2709351
21.73830032,83.40000153,0.699999988,759.5947266
21.00569916,78.90000153,0.699999988,756.1141968
19.93199921,79.30000305,0.699999988,696.7910767
23.06949997,76.69999695,0.699999988,740.2015381
19.87759972,78.30000305,0.699999988,648.3512573
21.57419968,75.80000305,0.699999988,741.2371216
20.00449944,76.09999847,0.699999988,682.4170532
21.48719978,75.5,0.699999988,747.5639648
21.18600082,68.90000153,0.699999988,704.4793701
19.33880043,69.90000153,0.699999988,755.0845337
22.50429916,71.5,0.699999988,752.8551025
22.19930077,66.69999695,0.699999988,667.0152588
20.61160088,65,0.699999988,758.1774902
19.29809952,59.70000076,0.699999988,625.6243286
19.62490082,56.40000153,0.699999988,748.6146851
19.09539986,54.70000076,0.699999988,713.2181396
17.3220005,53.29999924,0.699999988,761.7695923
17.6935997,53.20000076,0.699999988,764.4992065
16.54380035,51.59999847,0.699999988,626.6669312
17.83270073,48.90000153,0.699999988,756.3054199
18.31290054,47.79999924,0.699999988,628.1381836
15.65569973,47.70000076,0.699999988,743.1390991
15.9368,45.79999924,0.699999988,702.2772217
15.65190029,45.09999847,0.699999988,616.1963501
17.37779999,46.5,0.699999988,731.085022
18.74620056,44.90000153,0.699999988,603.5057373
17.15870094,45.5,0.699999988,667.8743286
16.75349998,44.79999924,0.699999988,723.7457275
15.92210007,45.59999847,0.699999988,595.2330933
17.32250023,47,0.699999988,600.9116211
16.0727005,44.70000076,0.699999988,664.8729248
21.04710007,41.29999924,0.699999988,597.3278809
19.29590034,40.40000153,0.699999988,715.8098145
22.1121006,41.90000153,0.699999988,718.8117065
19.33449936,40.09999847,0.699999988,584.6616211
21.20269966,43.90000153,0.699999988,712.1835938
18.74279976,44.29999924,0.699999988,603.3798218
20.0557003,40.79999924,0.699999988,594.2342529
19.79739952,45.70000076,0.699999988,723.3410034
21.06340027,45.40000153,0.699999988,607.8874512
18.53540039,40.70000076,0.699999988,663.8359375
19.23819923,43,0.699999988,728.6201782
18.84359932,41.59999847,0.699999988,608.6898804
21.11129951,40.70000076,0.699999988,725.0407715
17.98509979,41.40000153,0.699999988,656.5354614
17.81389999,42.40000153,0.699999988,723.4798584
18.32530022,42.70000076,0.699999988,728.4966431
17.0366993,38.90000153,0.699999988,601.7321167
16.0760994,40.59999847,0.699999988,728.5271606
18.39500046,39.29999924,0.699999988,602.7045288
18.25219917,40.59999847,0.699999988,689.4499512
20.53140068,42.29999924,0.699999988,719.0513306
18.77009964,40.90000153,0.699999988,607.4155273
19.54660034,42.90000153,0.699999988,723.4997559
18.86070061,40.59999847,0.699999988,624.0670776
20.26950073,40.70000076,0.699999988,681.0961914
15.06190014,40.09999847,0.699999988,719.5292969
14.17399979,39.5,0.699999988,628.9547119
17.39570045,41.59999847,0.699999988,736.9075317
19.41209984,40,0.699999988,658.8701172
20.74270058,40.90000153,0.699999988,730.2271729
14.92599964,40.90000153,0.699999988,721.6375732
16.87989998,39.90000153,0.699999988,594.2894287
19.17580032,45.09999847,0.699999988,719.1188354
20.39349937,45.79999924,0.699999988,596.2355347
18.13050079,47.20000076,0.699999988,729.3634033
19.43540001,47.79999924,0.699999988,731.1956787
19.22290039,49.79999924,0.699999988,724.7618408
17.21800041,49.90000153,0.699999988,734.920105
17.7826004,48.79999924,0.699999988,747.1542358
18.55999947,51.79999924,0.699999988,820.4338379
22.35180092,51.59999847,0.699999988,756.4364624
19.57250023,51.09999847,0.699999988,879.7418213
19.7098999,55.29999924,0.699999988,745.2359619
17.3920002,69.69999695,0.699999988,756.6917725
14.39579964,72.80000305,0.699999988,784.6884155
17.99119949,77,0.699999988,767.1420898
21.49760056,88,0.699999988,889.9602051
18.71610069,86.5,0.699999988,749.0526733
20.16880035,87.5,0.699999988,840.6511841
20.07799912,89.30000305,0.699999988,749.5795898
18.98719978,90.59999847,0.699999988,755.0422974
22.46419907,90.30000305,0.699999988,754.2053223
22.2737999,98.09999847,0.699999988,714.2573853
22.54509926,95.30000305,0.699999988,745.2713013
21.06340027,91.30000305,0.699999988,746.3884888
20.5916996,94,0.699999988,774.9494019
19.63159943,95.30000305,0.699999988,697.6459961
20.70219994,94.09999847,0.699999988,800.1883545
19.79809952,95.19999695,0.699999988,713.1553955
21.125,100.5,0.699999988,772.5512695
21.13439941,97.59999847,0.699999988,761.1456909
19.38310051,83,0.699999988,736.9311523
20.54850006,95.30000305,0.699999988,702.5195923
18.37360001,84.40000153,0.699999988,633.2365112
22.20350075,86.90000153,0.699999988,771.8406982
20.83200073,83.5,0.699999988,656.6472168
19.21850014,80.5,0.699999988,665.1397095
18.64579964,76.30000305,0.699999988,724.963501
19.02440071,76.90000153,0.699999988,652.1375122
19.19499969,83.19999695,0.699999988,662.1699219
18.79829979,83.90000153,0.699999988,782.0759888
20.1257,82.30000305,0.699999988,712.1466675
17.58639908,75.5,0.699999988,780.0043945
18.07119942,74.30000305,0.699999988,771.9438477
18.93910027,79.80000305,0.699999988,636.9431763
22.42180061,80.5,0.699999988,761.9470215
22.32769966,82.40000153,0.699999988,634.1021729
21.08209991,74.5,0.699999988,755.9934082
18.73509979,65.90000153,0.699999988,753.2924805
20.88529968,63.70000076,0.699999988,761.3677979
22.98189926,66.09999847,0.699999988,764.8894653
23.97439957,61.20000076,0.699999988,769.6812134
21.66869926,56.70000076,0.699999988,766.0474854
20.03300095,55.29999924,0.699999988,634.8164673
20.28409958,53.20000076,0.699999988,749.6287231
20.72060013,50.40000153,0.699999988,616.0626831
21.0340004,51,0.699999988,739.8175049
20.06599998,51.29999924,0.699999988,739.9663696
19.11470032,52.20000076,0.699999988,605.9262695
16.38660049,52.79999924,0.699999988,731.4720459
17.7064991,47.59999847,0.699999988,622.6342773
17.72100067,43.09999847,0.699999988,641.2028809
18.40810013,47.09999847,0.699999988,735.8591919
18.97319984,47.59999847,0.699999988,614.2810669
15.45960045,41.40000153,0.699999988,725.7701416
14.06330013,40.5,0.699999988,701.3590088
15.80990028,45.29999924,0.699999988,621.8609619
16.52809906,42.90000153,0.699999988,729.0894165
17.16049957,39.79999924,0.699999988,598.7120972
18.98740005,44.40000153,0.699999988,672.1077881
18.96769905,41.70000076,0.699999988,716.0344238
18.92230034,43.40000153,0.699999988,592.7588501
15.15929985,39.59999847,0.699999988,718.697937
13.77169991,42.29999924,0.699999988,601.6755371
18.48349953,42.5,0.699999988,591.7412109
17.77580071,43.40000153,0.699999988,730.2337646
18.04570007,43.20000076,0.699999988,619.0220947
14.96809959,47.09999847,0.699999988,726.4587402
13.75650024,43.79999924,0.699999988,726.4647827
14.74440002,45.79999924,0.699999988,601.8010254
15.62759972,42.09999847,0.699999988,720.4632568
16.28549957,40.09999847,0.699999988,603.6868896
14.83759975,39.79999924,0.699999988,735.7797852
18.30139923,42.09999847,0.699999988,736.7338867
18.63669968,42.40000153,0.699999988,653.9515381
18.48940086,40.29999924,0.699999988,724.8681641
16.72979927,39.20000076,0.699999988,600.104248
15.99779987,40.79999924,0.699999988,723.0876465
18.85400009,40.20000076,0.699999988,680.269165
16.79339981,41.70000076,0.699999988,735.9440918
17.11260033,39,0.699999988,718.9311523
15.71749973,45.5,0.699999988,720.3491211
14.76200008,43.59999847,0.699999988,710.8929443
17.78580093,45.70000076,0.699999988,714.9364624
15.16139984,39.90000153,0.699999988,717.0656128
15.37310028,41.90000153,0.699999988,609.375061
14.63199997,39.09999847,0.699999988,725.1968384
16.6364994,44.90000153,0.699999988,603.1296997
19.13220024,46,0.699999988,737.4564209
15.7652998,45.70000076,0.699999988,721.0043335
15.67679977,47,0.699999988,739.2822266
18.78580093,48.59999847,0.699999988,740.4191284
20.48660088,49.40000153,0.699999988,731.4060059
19.90519905,50.90000153,0.699999988,732.819458
20.20070076,50.90000153,0.699999988,738.3916016
17.13120079,46.09999847,0.699999988,737.9910889
17.35300064,46.70000076,0.699999988,736.265564
17.75440025,50.09999847,0.699999988,738.6670532
20.50079918,58.5,0.699999988,676.9783936
18.67919922,67.59999847,0.699999988,723.6810913
18.47999954,77.69999695,0.699999988,686.6914063
17.62400055,80.40000153,0.699999988,726.9989014
22.7385006,75.19999695,0.699999988,787.7197266
17.31100082,79.59999847,0.699999988,738.9515381
17.11249924,80.19999695,0.699999988,680.6657104
16.0727005,87.59999847,0.699999988,729.5308228
17.64660072,85.09999847,0.699999988,689.7006226
17.95159912,85.5,0.699999988,717.7345581
21.01390076,88,0.699999988,714.3858032
17.34020042,86.19999695,0.699999988,739.9249268
18.19109917,92.09999847,0.699999988,785.6378784
19.51110077,84.30000305,0.699999988,762.5505371
17.5692997,91.09999847,0.699999988,871.2975464
18.31909943,84.40000153,0.699999988,758.0241089
20.7765007,82.40000153,0.699999988,751.5581665
24.18250084,88.59999847,0.699999988,750.5369263
21.40990067,86.09999847,0.699999988,753.1487427
22.03000069,86.90000153,0.699999988,835.1210938
22.70159912,86.80000305,0.699999988,755.7851563
21.22719955,95.30000305,0.699999988,773.6881104
20.66040039,85.30000305,0.699999988,745.9712524
22.39509964,87.59999847,0.699999988,670.2049561
22.57449913,85.30000305,0.699999988,749.8127441
22.12549973,78.40000153,0.699999988,718.7974243
21.53790092,79.19999695,0.699999988,740.97229
22.32299995,84.59999847,0.699999988,739.1969604
21.04660034,82.40000153,0.699999988,752.6403198
22.44529915,79.69999695,0.699999988,719.0996094
24.68790054,87,0.699999988,773.2126465
24.57349968,81.69999695,0.699999988,770.9867554
23.51070023,81.69999695,0.699999988,752.5958862
19.82920074,79,0.699999988,744.9694824
20.62380028,84.19999695,0.699999988,749.2019653
21.20969963,78.90000153,0.699999988,752.49823
20.17639923,61.09999847,0.699999988,765.6838989
17.65920067,55.29999924,0.699999988,763.9422607
17.76350021,55.59999847,0.699999988,742.3147583
20.20960045,53.29999924,0.699999988,753.3650513
18.9333992,55.90000153,0.699999988,750.46698
17.1121006,49.29999924,0.699999988,758.446106
17.73220062,48.70000076,0.699999988,769.3486938
17.51919937,48.59999847,0.699999988,752.2891846
15.01669979,46.5,0.699999988,626.319397
14.54300022,48.70000076,0.699999988,732.5858765
15.74950027,44.59999847,0.699999988,600.2075806
15.85039997,40.70000076,0.699999988,613.9539795
15.70880032,40.29999924,0.699999988,724.5351563
19.85980034,42.40000153,0.699999988,599.9033203
16.47850037,40.40000153,0.699999988,725.9981079
13.84469986,40.70000076,0.699999988,612.7477417
15.66209984,40.70000076,0.699999988,593.5273438
15.63090038,41.79999924,0.699999988,725.6306763
18.06340027,42.59999847,0.699999988,615.2463989
17.84490013,39,0.699999988,610.0470581
19.04070091,38.90000153,0.699999988,738.3569336
17.48150063,42.20000076,0.699999988,617.6461792
18.37000084,41.40000153,0.699999988,604.1693726
18.11980057,39.79999924,0.699999988,719.486084
18.0394001,41,0.699999988,598.3475952
18.16539955,42.40000153,0.699999988,589.4251099
16.43630028,46,0.699999988,714.0908203
14.01570034,38.90000153,0.699999988,606.213623
15.60039997,39,0.699999988,606.625
13.56809998,39.59999847,0.699999988,733.3937378
16.51549912,42.5,0.699999988,621.0615234
15.59200001,42.09999847,0.699999988,606.5720215
17.09869957,41.59999847,0.699999988,725.8015747
17.65430069,38.20000076,0.699999988,604.2741089
18.0135994,39.20000076,0.699999988,592.9248047
18.33720016,43.09999847,0.699999988,730.6015015
15.85499954,38,0.699999988,619.0556641
18.06559944,37.20000076,0.699999988,625.616333
14.19950008,38.79999924,0.699999988,736.3710327
15.16499996,37.5,0.699999988,609.1915283
13.91609955,36.79999924,0.699999988,590.8624268
15.98649979,37.59999847,0.699999988,593.0654907
16.12409973,37.5,0.699999988,603.7956543
18.55739975,41.90000153,0.699999988,594.274353
17.95789909,38.40000153,0.699999988,724.7901611
17.50200081,40.09999847,0.699999988,605.7756958
16.19249916,43.70000076,0.699999988,589.7831421
19.27510071,43.09999847,0.699999988,713.5504761
